customer_id,first_name,last_name,email,country,region,acquisition_channel,registration_date,is_loyalty_member,age_group
CUST-01298,Chioma,Okafor,chioma.okafor1297@email.com,Canada,West,organic_search,2022-03-25,False,25-34
CUST-01299,Amara,Johnson,amara.johnson1298@email.com,Canada,North,paid_search,2022-06-25,False,25-34
CUST-01300,Aisha,Moore,aisha.moore1299@email.com,Canada,Central,referral,2023-09-05,False,18-24
CUST-01301,Fatima,Brown,fatima.brown1300@email.com,Canada,South,social_media,2022-11-20,True,25-34
CUST-01302,James,Ichoku,james.ichoku1301@email.com,Canada,North,paid_search,2022-01-03,False,25-34
CUST-01303,William,Patel,william.patel1302@email.com,USA,Central,direct,2023-07-27,False,25-34
CUST-01304,Amelia,Nguyen,amelia.nguyen1303@email.com,UK,East,referral,2022-01-15,True,18-24
CUST-01305,Kwame,Smith,kwame.smith1304@email.com,USA,North,referral,2023-07-02,True,25-34
CUST-01306,Mason,Johnson,mason.johnson1305@email.com,Canada,East,organic_search,2022-04-01,True,45-54
CUST-01307,Isabella,Miller,isabella.miller1306@email.com,UK,North,email,2024-12-31,True,35-44
CUST-01308,Olivia,Abubakar,olivia.abubakar1307@email.com,UK,West,organic_search,2022-07-03,False,35-44
CUST-01309,Henry,Wilson,henry.wilson1308@email.com,UK,Central,organic_search,2022-06-08,False,25-34
CUST-01310,James,Moore,james.moore1309@email.com,UK,South,paid_search,2022-03-06,True,45-54
CUST-01311,Henry,Kim,henry.kim1310@email.com,UK,West,email,2022-05-26,False,25-34
CUST-01312,Amelia,Nguyen,amelia.nguyen1311@email.com,USA,West,paid_search,2024-04-17,True,55+
CUST-01313,William,Kim,william.kim1312@email.com,USA,North,referral,2024-12-31,True,35-44
CUST-01314,James,Johnson,james.johnson1313@email.com,Canada,North,email,2022-07-03,False,18-24
CUST-01315,Lucas,Chen,lucas.chen1314@email.com,USA,East,organic_search,2022-08-27,False,35-44
CUST-01316,Mia,Okafor,mia.okafor1315@email.com,Canada,Central,paid_search,2023-05-28,True,35-44
CUST-01317,Mason,Wilson,mason.wilson1316@email.com,Canada,Central,social_media,2024-05-19,False,35-44
CUST-01318,Tariq,Smith,tariq.smith1317@email.com,USA,Central,paid_search,2022-12-26,True,35-44
CUST-01319,Noah,Ichoku,noah.ichoku1318@email.com,USA,East,organic_search,2022-07-18,False,45-54
CUST-01320,Amara,Mensah,amara.mensah1319@email.com,USA,North,referral,2022-08-01,False,25-34
CUST-01321,Chioma,Davis,chioma.davis1320@email.com,USA,East,direct,2023-04-21,False,35-44
CUST-01322,Noah,Diallo,noah.diallo1321@email.com,Canada,North,email,2022-01-02,True,25-34
CUST-01323,Alexander,Patel,alexander.patel1322@email.com,Canada,East,referral,2023-01-22,True,35-44
CUST-01324,Noah,Singh,noah.singh1323@email.com,USA,East,paid_search,2022-06-25,True,35-44
CUST-01325,Isabella,Kim,isabella.kim1324@email.com,Canada,South,paid_search,2023-09-25,False,45-54
CUST-01326,Emeka,Singh,emeka.singh1325@email.com,Canada,Central,organic_search,2022-02-09,False,55+
CUST-01327,Harper,Patel,harper.patel1326@email.com,UK,West,paid_search,2022-12-21,True,35-44
CUST-01328,Lucas,Jones,lucas.jones1327@email.com,UK,West,email,2022-09-20,False,45-54
CUST-01329,Tariq,Diallo,tariq.diallo1328@email.com,USA,Central,social_media,2023-02-16,True,55+
CUST-01330,Amara,Wilson,amara.wilson1329@email.com,Canada,East,organic_search,2022-01-27,False,45-54
CUST-01331,Noah,Garcia,noah.garcia1330@email.com,Canada,North,direct,2022-12-13,True,25-34
CUST-01332,Benjamin,Nguyen,benjamin.nguyen1331@email.com,USA,North,paid_search,2022-11-26,False,18-24
CUST-01333,Evelyn,Davis,evelyn.davis1332@email.com,Canada,West,email,2022-11-25,False,18-24
CUST-01334,Liam,Chen,liam.chen1333@email.com,Canada,North,direct,2023-01-06,False,25-34
CUST-01335,Amelia,Okafor,amelia.okafor1334@email.com,Canada,South,social_media,2023-03-28,False,35-44
CUST-01336,Amelia,Jones,amelia.jones1335@email.com,Canada,East,paid_search,2023-10-16,True,18-24
CUST-01337,Olivia,Diallo,olivia.diallo1336@email.com,Canada,Central,social_media,2022-05-06,True,35-44
CUST-01338,Sophia,Miller,sophia.miller1337@email.com,Canada,West,paid_search,2023-11-29,False,45-54
CUST-01339,Nadia,Abubakar,nadia.abubakar1338@email.com,USA,South,referral,2022-10-03,False,25-34
CUST-01340,Lucas,Abubakar,lucas.abubakar1339@email.com,Canada,South,social_media,2022-02-02,False,18-24
CUST-01341,Kofi,Johnson,kofi.johnson1340@email.com,USA,South,referral,2022-01-25,True,55+
CUST-01342,Lucas,Mensah,lucas.mensah1341@email.com,USA,North,direct,2022-06-12,False,25-34
CUST-01343,Harper,Kim,harper.kim1342@email.com,UK,West,direct,2023-09-07,False,45-54
CUST-01344,Emma,Abubakar,emma.abubakar1343@email.com,USA,West,paid_search,2023-05-07,False,18-24
CUST-01345,Mason,Patel,mason.patel1344@email.com,USA,West,direct,2023-09-14,True,35-44
CUST-01346,Henry,Kim,henry.kim1345@email.com,UK,West,paid_search,2022-10-19,False,35-44
CUST-01347,Isabella,Abubakar,isabella.abubakar1346@email.com,USA,Central,email,2022-08-21,True,25-34
CUST-01348,Alexander,Garcia,alexander.garcia1347@email.com,USA,Central,direct,2022-03-05,False,45-54
CUST-01349,Nadia,Johnson,nadia.johnson1348@email.com,UK,North,paid_search,2022-06-09,False,35-44
CUST-01350,Alexander,Abubakar,alexander.abubakar1349@email.com,Canada,North,organic_search,2022-08-16,True,45-54
CUST-01351,Ava,Singh,ava.singh1350@email.com,UK,North,paid_search,2022-02-07,False,25-34
CUST-01352,Henry,Diallo,henry.diallo1351@email.com,Canada,South,organic_search,2022-04-10,False,25-34
CUST-01353,Ava,Abubakar,ava.abubakar1352@email.com,USA,East,social_media,2022-12-31,True,25-34
CUST-01354,Liam,Wilson,liam.wilson1353@email.com,Canada,East,referral,2023-06-17,True,25-34
CUST-01355,Amara,Brown,amara.brown1354@email.com,Canada,West,referral,2024-12-31,False,35-44
CUST-01356,Alexander,Okafor,alexander.okafor1355@email.com,Canada,North,referral,2024-12-17,False,25-34
CUST-01357,Henry,Kim,henry.kim1356@email.com,USA,East,social_media,2023-02-16,True,35-44
CUST-01358,Harper,Mensah,harper.mensah1357@email.com,Canada,East,email,2022-08-07,False,25-34
CUST-01359,Ethan,Jones,ethan.jones1358@email.com,Canada,East,paid_search,2023-02-09,False,45-54
CUST-01360,Kofi,Johnson,kofi.johnson1359@email.com,USA,Central,email,2023-09-09,False,35-44
CUST-01361,Amara,Abubakar,amara.abubakar1360@email.com,Canada,East,organic_search,2022-02-20,True,35-44
CUST-01362,Tariq,Jones,tariq.jones1361@email.com,Canada,West,direct,2022-07-30,True,25-34
CUST-01363,Kofi,Wilson,kofi.wilson1362@email.com,Canada,South,social_media,2024-01-03,True,45-54
CUST-01364,Aisha,Chen,aisha.chen1363@email.com,USA,West,direct,2022-07-13,True,55+
CUST-01365,Tariq,Chen,tariq.chen1364@email.com,Canada,East,direct,2022-12-06,False,35-44
CUST-01366,Chioma,Chen,chioma.chen1365@email.com,USA,South,social_media,2022-12-21,False,35-44
CUST-01367,Liam,Nguyen,liam.nguyen1366@email.com,USA,West,paid_search,2022-03-23,False,25-34
CUST-01368,Tariq,Patel,tariq.patel1367@email.com,Canada,North,referral,2022-06-29,False,35-44
CUST-01369,Harper,Miller,harper.miller1368@email.com,Canada,East,paid_search,2022-06-12,False,35-44
CUST-01370,Olivia,Okafor,olivia.okafor1369@email.com,Canada,East,organic_search,2022-01-11,False,45-54
CUST-01371,Chioma,Singh,chioma.singh1370@email.com,USA,Central,email,2022-01-10,False,35-44
CUST-01372,Nadia,Williams,nadia.williams1371@email.com,Canada,West,social_media,2023-12-14,True,35-44
CUST-01373,Ava,Garcia,ava.garcia1372@email.com,UK,Central,direct,2022-05-08,False,45-54
CUST-01374,Chioma,Nguyen,chioma.nguyen1373@email.com,USA,North,paid_search,2022-10-19,False,18-24
CUST-01375,Alexander,Singh,alexander.singh1374@email.com,Canada,West,organic_search,2022-05-22,False,35-44
CUST-01376,Kofi,Moore,kofi.moore1375@email.com,Canada,Central,social_media,2024-12-31,False,18-24
CUST-01377,Yusuf,Williams,yusuf.williams1376@email.com,USA,North,organic_search,2022-05-01,False,35-44
CUST-01378,Isabella,Chen,isabella.chen1377@email.com,Canada,West,referral,2022-08-13,True,25-34
CUST-01379,Aisha,Wilson,aisha.wilson1378@email.com,Canada,North,social_media,2024-04-04,True,35-44
CUST-01380,Mason,Miller,mason.miller1379@email.com,UK,East,direct,2024-01-08,True,25-34
CUST-01381,Olivia,Brown,olivia.brown1380@email.com,USA,North,organic_search,2022-03-24,False,18-24
CUST-01382,Amelia,Nguyen,amelia.nguyen1381@email.com,UK,Central,social_media,2023-10-12,True,35-44
CUST-01383,Evelyn,Ichoku,evelyn.ichoku1382@email.com,Canada,North,direct,2022-09-03,False,45-54
CUST-01384,Evelyn,Okafor,evelyn.okafor1383@email.com,Canada,North,direct,2022-09-21,False,45-54
CUST-01385,Amelia,Kim,amelia.kim1384@email.com,UK,South,social_media,2022-02-27,False,18-24
CUST-01386,Fatima,Garcia,fatima.garcia1385@email.com,USA,East,referral,2022-02-03,True,25-34
CUST-01387,Isabella,Miller,isabella.miller1386@email.com,Canada,West,organic_search,2023-06-05,False,45-54
CUST-01388,Alexander,Brown,alexander.brown1387@email.com,UK,East,direct,2022-10-02,False,25-34
CUST-01389,Charlotte,Diallo,charlotte.diallo1388@email.com,Canada,Central,email,2022-08-18,True,25-34
CUST-01390,Harper,Miller,harper.miller1389@email.com,Canada,East,referral,2023-06-08,False,25-34
CUST-01391,Isabella,Wilson,isabella.wilson1390@email.com,Canada,Central,email,2023-08-04,False,25-34
CUST-01392,Mason,Patel,mason.patel1391@email.com,Canada,West,organic_search,2022-03-11,False,45-54
CUST-01393,Chioma,Ichoku,chioma.ichoku1392@email.com,Canada,South,referral,2023-01-12,True,35-44
CUST-01394,Ethan,Nguyen,ethan.nguyen1393@email.com,Canada,East,paid_search,2022-02-28,False,25-34
CUST-01395,Lucas,Ichoku,lucas.ichoku1394@email.com,UK,South,social_media,2023-07-11,False,18-24
CUST-01396,Fatima,Johnson,fatima.johnson1395@email.com,UK,East,social_media,2023-03-04,False,18-24
CUST-01397,Noah,Abubakar,noah.abubakar1396@email.com,USA,Central,social_media,2024-12-31,False,45-54
CUST-01398,Fatima,Diallo,fatima.diallo1397@email.com,UK,West,direct,2022-01-29,False,45-54
CUST-01399,Isabella,Singh,isabella.singh1398@email.com,UK,Central,direct,2022-01-24,False,25-34
CUST-01400,Harper,Smith,harper.smith1399@email.com,Canada,North,referral,2022-05-13,False,55+
CUST-01401,Lucas,Okafor,lucas.okafor1400@email.com,Canada,East,email,2022-05-02,False,55+
CUST-01402,Yusuf,Smith,yusuf.smith1401@email.com,Canada,South,referral,2022-04-24,False,35-44
CUST-01403,Harper,Garcia,harper.garcia1402@email.com,USA,North,social_media,2024-08-04,False,25-34
CUST-01404,Ava,Nguyen,ava.nguyen1403@email.com,Canada,Central,referral,2022-04-25,True,25-34
CUST-01405,Aisha,Ichoku,aisha.ichoku1404@email.com,UK,West,email,2022-05-07,False,25-34
CUST-01406,Charlotte,Williams,charlotte.williams1405@email.com,USA,East,email,2023-07-24,False,55+
CUST-01407,Alexander,Moore,alexander.moore1406@email.com,Canada,North,email,2022-08-27,False,35-44
CUST-01408,Ava,Brown,ava.brown1407@email.com,Canada,West,paid_search,2023-08-23,True,18-24
CUST-01409,Nadia,Williams,nadia.williams1408@email.com,USA,North,organic_search,2022-01-28,False,35-44
CUST-01410,Fatima,Chen,fatima.chen1409@email.com,USA,East,paid_search,2022-09-25,False,18-24
CUST-01411,Lucas,Chen,lucas.chen1410@email.com,UK,North,email,2022-01-14,False,25-34
CUST-01412,Kofi,Ichoku,kofi.ichoku1411@email.com,Canada,West,direct,2022-01-26,True,18-24
CUST-01413,Chioma,Jones,chioma.jones1412@email.com,Canada,West,social_media,2024-08-05,True,25-34
CUST-01414,Henry,Kim,henry.kim1413@email.com,Canada,West,email,2022-03-01,True,55+
CUST-01415,Nadia,Johnson,nadia.johnson1414@email.com,UK,North,organic_search,2022-11-01,True,18-24
CUST-01416,Lucas,Abubakar,lucas.abubakar1415@email.com,Canada,West,direct,2022-07-31,True,35-44
CUST-01417,Kofi,Moore,kofi.moore1416@email.com,Canada,North,email,2022-06-20,True,45-54
CUST-01418,Emeka,Miller,emeka.miller1417@email.com,Canada,East,paid_search,2024-07-09,False,25-34
CUST-01419,Isabella,Wilson,isabella.wilson1418@email.com,USA,Central,social_media,2022-01-09,False,18-24
CUST-01420,Chioma,Brown,chioma.brown1419@email.com,Canada,East,paid_search,2023-03-13,False,25-34
CUST-01421,Benjamin,Brown,benjamin.brown1420@email.com,Canada,North,direct,2024-12-31,True,25-34
CUST-01422,Mason,Brown,mason.brown1421@email.com,Canada,North,email,2022-11-25,False,25-34
CUST-01423,Harper,Ichoku,harper.ichoku1422@email.com,Canada,East,referral,2024-12-31,True,35-44
CUST-01424,Fatima,Moore,fatima.moore1423@email.com,USA,East,paid_search,2022-01-22,False,45-54
CUST-01425,Liam,Moore,liam.moore1424@email.com,USA,Central,direct,2022-08-06,True,45-54
CUST-01426,Alexander,Johnson,alexander.johnson1425@email.com,Canada,West,social_media,2022-05-01,False,18-24
CUST-01427,Tariq,Johnson,tariq.johnson1426@email.com,Canada,South,organic_search,2023-06-09,False,25-34
CUST-01428,Liam,Diallo,liam.diallo1427@email.com,USA,East,referral,2024-12-31,False,18-24
CUST-01429,Evelyn,Singh,evelyn.singh1428@email.com,UK,South,direct,2022-04-29,False,25-34
CUST-01430,Mia,Moore,mia.moore1429@email.com,Canada,East,referral,2023-03-01,False,25-34
CUST-01431,Kofi,Patel,kofi.patel1430@email.com,Canada,South,direct,2022-03-30,False,55+
CUST-01432,Noah,Williams,noah.williams1431@email.com,UK,South,organic_search,2022-11-30,True,45-54
CUST-01433,Alexander,Moore,alexander.moore1432@email.com,UK,South,social_media,2022-09-07,False,25-34
CUST-01434,Sophia,Davis,sophia.davis1433@email.com,Canada,North,email,2024-12-31,False,35-44
CUST-01435,Nadia,Okafor,nadia.okafor1434@email.com,USA,East,referral,2023-01-11,True,18-24
CUST-01436,Nadia,Ichoku,nadia.ichoku1435@email.com,Canada,South,social_media,2022-06-22,True,25-34
CUST-01437,James,Williams,james.williams1436@email.com,USA,West,email,2022-02-18,False,25-34
CUST-01438,Amelia,Abubakar,amelia.abubakar1437@email.com,Canada,Central,email,2022-03-07,False,45-54
CUST-01439,Evelyn,Singh,evelyn.singh1438@email.com,Canada,North,organic_search,2022-04-13,True,35-44
CUST-01440,Henry,Brown,henry.brown1439@email.com,Canada,North,referral,2022-04-26,False,55+
CUST-01441,Liam,Moore,liam.moore1440@email.com,USA,South,social_media,2024-01-31,True,25-34
CUST-01442,Ethan,Diallo,ethan.diallo1441@email.com,Canada,North,paid_search,2022-11-26,False,55+
CUST-01443,Harper,Garcia,harper.garcia1442@email.com,USA,South,organic_search,2022-10-24,False,45-54
CUST-01444,Lucas,Miller,lucas.miller1443@email.com,UK,North,social_media,2022-02-18,True,35-44
CUST-01445,Fatima,Diallo,fatima.diallo1444@email.com,USA,Central,direct,2024-02-26,True,25-34
CUST-01446,Kwame,Davis,kwame.davis1445@email.com,Canada,West,referral,2023-05-29,False,18-24
CUST-01447,Nadia,Singh,nadia.singh1446@email.com,USA,West,direct,2022-01-29,False,55+
CUST-01448,Evelyn,Abubakar,evelyn.abubakar1447@email.com,Canada,North,organic_search,2023-05-08,True,55+
CUST-01449,Yusuf,Abubakar,yusuf.abubakar1448@email.com,Canada,Central,social_media,2022-11-10,False,35-44
CUST-01450,Liam,Nguyen,liam.nguyen1449@email.com,Canada,North,social_media,2022-02-04,True,25-34
CUST-01451,Lucas,Chen,lucas.chen1450@email.com,UK,West,organic_search,2022-09-03,False,25-34
CUST-01452,William,Jones,william.jones1451@email.com,USA,West,paid_search,2022-09-23,True,55+
CUST-01453,Chioma,Jones,chioma.jones1452@email.com,USA,North,email,2022-03-14,True,45-54
CUST-01454,Henry,Nguyen,henry.nguyen1453@email.com,USA,South,paid_search,2024-12-31,True,35-44
CUST-01455,William,Ichoku,william.ichoku1454@email.com,Canada,North,referral,2024-01-29,False,25-34
CUST-01456,Isabella,Diallo,isabella.diallo1455@email.com,UK,Central,organic_search,2023-03-19,True,35-44
CUST-01457,Ethan,Smith,ethan.smith1456@email.com,USA,North,social_media,2022-09-06,False,35-44
CUST-01458,Aisha,Jones,aisha.jones1457@email.com,Canada,West,email,2022-08-01,True,25-34
CUST-01459,Tariq,Patel,tariq.patel1458@email.com,Canada,West,referral,2023-02-26,False,55+
CUST-01460,Harper,Okafor,harper.okafor1459@email.com,Canada,Central,organic_search,2022-11-12,False,45-54
CUST-01461,Sophia,Diallo,sophia.diallo1460@email.com,UK,North,social_media,2022-01-26,False,25-34
CUST-01462,Emeka,Ichoku,emeka.ichoku1461@email.com,UK,South,social_media,2022-10-15,True,25-34
CUST-01463,Henry,Diallo,henry.diallo1462@email.com,USA,East,referral,2023-10-19,False,18-24
CUST-01464,Ava,Chen,ava.chen1463@email.com,Canada,East,direct,2022-09-03,False,45-54
CUST-01465,Henry,Okafor,henry.okafor1464@email.com,USA,East,email,2022-01-22,False,35-44
CUST-01466,Aisha,Jones,aisha.jones1465@email.com,Canada,West,organic_search,2023-09-10,False,18-24
CUST-01467,Emeka,Smith,emeka.smith1466@email.com,Canada,South,referral,2022-03-31,False,45-54
CUST-01468,Charlotte,Jones,charlotte.jones1467@email.com,Canada,East,referral,2022-04-30,False,25-34
CUST-01469,Fatima,Diallo,fatima.diallo1468@email.com,USA,North,social_media,2022-03-13,True,55+
CUST-01470,Evelyn,Garcia,evelyn.garcia1469@email.com,USA,North,social_media,2022-06-10,False,45-54
CUST-01471,Harper,Abubakar,harper.abubakar1470@email.com,USA,Central,paid_search,2023-07-20,False,35-44
CUST-01472,Ava,Diallo,ava.diallo1471@email.com,USA,West,direct,2022-10-21,False,35-44
CUST-01473,Amelia,Davis,amelia.davis1472@email.com,UK,North,email,2022-04-02,False,35-44
CUST-01474,Charlotte,Patel,charlotte.patel1473@email.com,USA,Central,organic_search,2024-04-20,False,25-34
CUST-01475,Olivia,Singh,olivia.singh1474@email.com,USA,Central,organic_search,2024-04-26,False,18-24
CUST-01476,Ethan,Chen,ethan.chen1475@email.com,UK,West,paid_search,2024-03-28,False,18-24
CUST-01477,Amara,Kim,amara.kim1476@email.com,Canada,South,direct,2022-04-20,False,25-34
CUST-01478,Liam,Kim,liam.kim1477@email.com,USA,West,paid_search,2022-08-29,False,35-44
CUST-01479,Amelia,Williams,amelia.williams1478@email.com,UK,North,direct,2024-12-31,True,35-44
CUST-01480,Isabella,Nguyen,isabella.nguyen1479@email.com,Canada,Central,direct,2023-08-15,False,45-54
CUST-01481,Kofi,Smith,kofi.smith1480@email.com,USA,South,direct,2022-01-12,True,55+
CUST-01482,Tariq,Chen,tariq.chen1481@email.com,USA,Central,social_media,2022-01-27,False,55+
CUST-01483,Mia,Moore,mia.moore1482@email.com,Canada,East,organic_search,2022-09-07,False,35-44
CUST-01484,Kwame,Nguyen,kwame.nguyen1483@email.com,UK,Central,referral,2024-08-17,False,55+
CUST-01485,Fatima,Singh,fatima.singh1484@email.com,Canada,West,referral,2022-11-06,False,25-34
CUST-01486,Amelia,Singh,amelia.singh1485@email.com,Canada,North,organic_search,2022-10-03,False,25-34
CUST-01487,Chioma,Moore,chioma.moore1486@email.com,UK,North,organic_search,2022-02-14,True,25-34
CUST-01488,Isabella,Chen,isabella.chen1487@email.com,Canada,East,direct,2023-03-04,False,18-24
CUST-01489,Liam,Wilson,liam.wilson1488@email.com,Canada,East,direct,2023-11-22,False,25-34
CUST-01490,Benjamin,Wilson,benjamin.wilson1489@email.com,Canada,West,referral,2022-07-11,True,18-24
CUST-01491,Emma,Nguyen,emma.nguyen1490@email.com,Canada,North,referral,2023-08-21,True,45-54
CUST-01492,Noah,Abubakar,noah.abubakar1491@email.com,Canada,East,email,2024-12-31,False,25-34
CUST-01493,Fatima,Davis,fatima.davis1492@email.com,USA,East,direct,2022-04-02,False,35-44
CUST-01494,Aisha,Johnson,aisha.johnson1493@email.com,Canada,West,paid_search,2022-10-24,False,45-54
CUST-01495,Evelyn,Jones,evelyn.jones1494@email.com,USA,South,social_media,2022-05-16,False,35-44
CUST-01496,Sophia,Abubakar,sophia.abubakar1495@email.com,UK,East,paid_search,2023-09-22,False,18-24
CUST-01497,Ethan,Okafor,ethan.okafor1496@email.com,Canada,Central,organic_search,2022-12-11,False,55+
CUST-01498,Olivia,Garcia,olivia.garcia1497@email.com,USA,South,social_media,2023-02-07,False,35-44
CUST-01499,Isabella,Chen,isabella.chen1498@email.com,UK,North,paid_search,2023-10-02,False,25-34
CUST-01500,Henry,Mensah,henry.mensah1499@email.com,USA,Central,paid_search,2022-07-21,False,35-44
CUST-01501,Mason,Diallo,mason.diallo1500@email.com,Canada,Central,social_media,2024-09-13,False,45-54
CUST-01502,Henry,Ichoku,henry.ichoku1501@email.com,USA,West,organic_search,2022-11-01,False,25-34
CUST-01503,Nadia,Patel,nadia.patel1502@email.com,UK,Central,social_media,2022-03-10,False,25-34
CUST-01504,Evelyn,Wilson,evelyn.wilson1503@email.com,Canada,Central,email,2023-04-22,False,25-34
CUST-01505,Fatima,Brown,fatima.brown1504@email.com,Canada,North,social_media,2023-09-23,False,45-54
CUST-01506,Alexander,Davis,alexander.davis1505@email.com,UK,North,paid_search,2022-06-02,False,55+
CUST-01507,Mason,Ichoku,mason.ichoku1506@email.com,UK,East,email,2024-02-18,False,18-24
CUST-01508,Harper,Smith,harper.smith1507@email.com,UK,West,organic_search,2024-08-04,True,55+
CUST-01509,James,Diallo,james.diallo1508@email.com,Canada,North,organic_search,2022-05-10,False,18-24
CUST-01510,Chioma,Abubakar,chioma.abubakar1509@email.com,Canada,East,referral,2024-12-31,True,25-34
CUST-01511,Isabella,Wilson,isabella.wilson1510@email.com,Canada,West,organic_search,2022-03-02,False,25-34
CUST-01512,Evelyn,Williams,evelyn.williams1511@email.com,Canada,North,referral,2022-04-01,False,45-54
CUST-01513,Tariq,Miller,tariq.miller1512@email.com,USA,West,referral,2022-03-23,True,35-44
CUST-01514,Emma,Williams,emma.williams1513@email.com,USA,East,social_media,2024-06-16,True,45-54
CUST-01515,Chioma,Singh,chioma.singh1514@email.com,Canada,West,referral,2023-03-01,True,35-44
CUST-01516,Ava,Wilson,ava.wilson1515@email.com,Canada,South,referral,2022-03-07,False,25-34
CUST-01517,Nadia,Williams,nadia.williams1516@email.com,UK,South,email,2022-08-21,True,25-34
CUST-01518,Kofi,Diallo,kofi.diallo1517@email.com,UK,Central,email,2023-01-18,True,45-54
CUST-01519,Ava,Williams,ava.williams1518@email.com,Canada,West,social_media,2022-02-04,False,35-44
CUST-01520,Henry,Ichoku,henry.ichoku1519@email.com,Canada,Central,email,2024-05-06,False,35-44
CUST-01521,Ava,Abubakar,ava.abubakar1520@email.com,Canada,South,paid_search,2023-10-14,False,25-34
CUST-01522,Evelyn,Mensah,evelyn.mensah1521@email.com,Canada,South,organic_search,2022-10-09,True,25-34
CUST-01523,Noah,Patel,noah.patel1522@email.com,USA,East,direct,2024-12-31,False,25-34
CUST-01524,Emeka,Brown,emeka.brown1523@email.com,USA,Central,organic_search,2022-08-05,False,18-24
CUST-01525,Olivia,Williams,olivia.williams1524@email.com,Canada,North,referral,2024-12-31,False,25-34
CUST-01526,Benjamin,Abubakar,benjamin.abubakar1525@email.com,Canada,South,paid_search,2023-03-17,True,25-34
CUST-01527,Emeka,Smith,emeka.smith1526@email.com,Canada,South,email,2023-02-07,True,35-44
CUST-01528,Noah,Ichoku,noah.ichoku1527@email.com,USA,North,organic_search,2022-03-14,False,25-34
CUST-01529,Mason,Chen,mason.chen1528@email.com,USA,South,social_media,2024-05-04,False,25-34
CUST-01530,Aisha,Williams,aisha.williams1529@email.com,USA,East,organic_search,2022-08-12,True,55+
CUST-01531,Henry,Chen,henry.chen1530@email.com,Canada,North,direct,2022-03-12,False,25-34
CUST-01532,Nadia,Okafor,nadia.okafor1531@email.com,Canada,Central,social_media,2022-01-06,True,35-44
CUST-01533,Olivia,Williams,olivia.williams1532@email.com,Canada,North,email,2022-11-25,False,35-44
CUST-01534,Liam,Abubakar,liam.abubakar1533@email.com,Canada,East,paid_search,2022-10-27,False,25-34
CUST-01535,Harper,Johnson,harper.johnson1534@email.com,USA,East,email,2023-05-24,True,45-54
CUST-01536,Kwame,Mensah,kwame.mensah1535@email.com,Canada,Central,social_media,2024-06-02,False,18-24
CUST-01537,Liam,Abubakar,liam.abubakar1536@email.com,UK,East,paid_search,2022-02-03,False,25-34
CUST-01538,Olivia,Miller,olivia.miller1537@email.com,Canada,North,paid_search,2023-06-10,True,25-34
CUST-01539,Amelia,Mensah,amelia.mensah1538@email.com,Canada,North,referral,2022-03-25,True,45-54
CUST-01540,Isabella,Chen,isabella.chen1539@email.com,USA,South,organic_search,2024-02-21,False,18-24
CUST-01541,Olivia,Ichoku,olivia.ichoku1540@email.com,Canada,Central,referral,2023-11-15,True,45-54
CUST-01542,Olivia,Mensah,olivia.mensah1541@email.com,Canada,East,referral,2022-11-08,True,35-44
CUST-01543,Chioma,Kim,chioma.kim1542@email.com,USA,North,paid_search,2023-05-11,True,35-44
CUST-01544,Amara,Singh,amara.singh1543@email.com,Canada,West,organic_search,2022-05-31,True,18-24
CUST-01545,Amara,Jones,amara.jones1544@email.com,USA,West,social_media,2022-09-12,True,25-34
CUST-01546,Nadia,Nguyen,nadia.nguyen1545@email.com,Canada,East,referral,2023-11-21,False,35-44
CUST-01547,Emeka,Jones,emeka.jones1546@email.com,Canada,East,referral,2022-09-03,True,18-24
CUST-01548,Olivia,Moore,olivia.moore1547@email.com,Canada,South,direct,2022-06-27,False,35-44
CUST-01549,Ava,Singh,ava.singh1548@email.com,Canada,West,organic_search,2022-09-30,False,35-44
CUST-01550,Amelia,Nguyen,amelia.nguyen1549@email.com,USA,East,organic_search,2023-12-06,False,35-44
CUST-01551,Fatima,Miller,fatima.miller1550@email.com,USA,Central,referral,2022-06-13,False,45-54
CUST-01552,Chioma,Mensah,chioma.mensah1551@email.com,Canada,West,referral,2022-03-18,True,25-34
CUST-01553,Ethan,Patel,ethan.patel1552@email.com,Canada,Central,paid_search,2023-05-13,True,35-44
CUST-01554,Kofi,Johnson,kofi.johnson1553@email.com,USA,East,email,2023-12-01,False,35-44
CUST-01555,Liam,Brown,liam.brown1554@email.com,Canada,East,social_media,2022-02-12,True,45-54
CUST-01556,Ava,Okafor,ava.okafor1555@email.com,USA,East,social_media,2022-04-20,False,25-34
CUST-01557,Sophia,Singh,sophia.singh1556@email.com,Canada,East,organic_search,2022-03-03,False,25-34
CUST-01558,Fatima,Nguyen,fatima.nguyen1557@email.com,USA,East,organic_search,2022-06-21,False,45-54
CUST-01559,Tariq,Chen,tariq.chen1558@email.com,Canada,West,organic_search,2022-08-28,False,35-44
CUST-01560,Ava,Williams,ava.williams1559@email.com,UK,North,email,2023-07-07,False,35-44
CUST-01561,Charlotte,Chen,charlotte.chen1560@email.com,UK,East,paid_search,2023-02-26,True,45-54
CUST-01562,Noah,Wilson,noah.wilson1561@email.com,USA,South,social_media,2023-01-24,True,25-34
CUST-01563,Sophia,Garcia,sophia.garcia1562@email.com,USA,West,direct,2022-06-23,False,45-54
CUST-01564,Ava,Chen,ava.chen1563@email.com,USA,West,referral,2024-01-07,False,25-34
CUST-01565,Yusuf,Moore,yusuf.moore1564@email.com,Canada,South,organic_search,2022-09-12,False,25-34
